vote_id,summary,vote_type,vote_type_explanation
130844,"The European Parliament adopted by 582 votes to 91, with 18 abstentions, a resolution on Parliament’s estimates of revenue and expenditure for the financial year 2022.
Parliament approved the agreement reached during the conciliation between the Bureau and the Committee on Budgets on 14 April 2021 to set the increase in the 2021 budget at 2.4%, bringing the overall level of its estimates for 2022 to EUR 2 112 904 198, and to reduce the level of expenditure in the preliminary draft estimates approved by the Bureau on 8 March 2021 by EUR 18.85 million.
Parliament supported the increase of 76 posts for the political groups and 66 posts for the committee secretariats to accommodate proportionately the increased workload and to implement the…",substantive,This vote is on a substantive policy action related to the European Parliament's budget for 2022
130845,"Price for Russian invasion of Ukraine would be severe
Full support for Czechia in diplomatic row with Russia
Russian authorities and President Putin fully responsible for fate of Alexei Navalny",substantive,Discusses policy decisions related to Russia and Ukraine
130846,"The European Parliament adopted by 553 votes to 77, with 60 abstentions, a resolution on the fifth anniversary of the Peace Agreement in Colombia.
In November 2021, Colombia will mark the fifth anniversary of the signing of the Final Agreement to End the Armed Conflict and Build a Stable and Lasting Peace between the Government of Colombia led by President Juan Manuel Santos and the Revolutionary Armed Forces of Colombia – People’s Army (FARC-EP), which put an end to a conflict of more than 50 years and represents a significant step in the construction of a stable and lasting peace in the country.
Parliament reiterated its support for the Peace Agreement in Colombia and its readiness to continue providing all possible political and financial…",substantive,The vote is on a resolution regarding a significant policy matter in Colombia
130847,"The European Parliament resolution adopted by 510 votes to 42, with 139 abstentions, a resolution on the European Child Guarantee.
All children have the right to protection from poverty, which clearly means there is a need for preventive policies. Parliament and European civil society have called for the creation of a Child Guarantee to ensure that each child living in poverty has effective and free access to quality and free healthcare, education, early childhood education and care, and effective access to decent housing and adequate nutrition.
In 2019, 22.2 % of children in the EU – almost 18 million children – were at risk of poverty or social exclusion. The COVID-19 pandemic has exacerbated this situation putting millions of children and…",substantive,The vote is on a policy action aimed at reducing child poverty and ensuring access to essential services.
130848,"The European Parliament adopted by 616 votes to 29, with 45 abstentions, a resolution on the accessibility and affordability of COVID testing.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA, ECR, The Left groups.
The resolution highlighted that effective testing is considered as a decisive tool to contain the spread of SARS-CoV-2 and its variants of concern, detect infections and limit isolation and quarantine measures, and will continue to play a key role in facilitating the free movement of people and to ensure cross-border transport and cross-border provision of services during the pandemic.
The accessibility and affordability of these tests differs greatly between the Member States, especially when it comes to…",substantive,The vote is on a substantive policy action related to the accessibility and affordability of COVID testing.
130851,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130852,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130853,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130854,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130855,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130856,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130857,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130858,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130859,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130860,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130861,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130862,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130863,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130864,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130865,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130866,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130867,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130868,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130869,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130870,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130871,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130872,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130873,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130875,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130876,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130877,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130878,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130879,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130880,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130881,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130882,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130883,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130884,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130885,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130886,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130887,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130888,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130889,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130890,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130891,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130892,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130893,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130894,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130895,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130896,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130897,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130898,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130899,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130900,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130901,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
130902,"The European Parliament adopted by 600 votes to 88, with 3 abstentions, a resolution on the discharge for the implementation of the budget of the European Union agencies for the financial year 2018: performance, financial management and control.
This resolution includes, for the EU agencies, the cross-cutting observations accompanying the discharge decisions. Agencies have a strong influence on policy development, decision-making and the preparation and implementation of programmes in areas of key importance for the daily life of EU citizens, such as health, safety, security, freedom and justice. They can also play a leading role in resolving crisis situations or responding to long-term societal challenges…",substantive,"This vote is on a substantive policy action as it concerns the discharge for the implementation of the budget of EU agencies, which have significant influence on key areas of citizens' daily life."
131501,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131502,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131503,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131518,"The European Parliament adopted by 660 votes to 32, with 4 abstentions, a resolution on the Council position on draft amending budget No 2/2021 of the European Union for the financial year 2021 to finance the COVID-19 response and including refinements and updates related to the final adoption of the Multiannual Financial Framework.
Parliament took note of the draft amending budget (DAB) No 2/2021 presented by the Commission, which has a twofold purpose:
1) to provide additional funding for the prevention, preparedness and response to the COVID-19 pandemic , safe and sustained re-opening and potential impact of further European initiatives related to the COVID-19 response;…",substantive,This vote is on a substantive policy action related to the EU's COVID-19 response and budget financing
131557,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131706,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131707,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131708,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131710,"The European Parliament adopted by 542 votes to 111, with 42 abstentions, on a European strategy for energy system integration.
Members endorsed the direction set out by the Commission in its communication on a strategy for energy system integration, namely a prioritisation of energy efficiency and savings, decarbonisation of end-uses through direct electrification, and renewable and low-carbon fuels for applications where there is no other choice.
Recalling that the energy transition will require between EUR 520 and EUR 575 billion of annual investment in infrastructure and renewable energy deployment, Parliament called for a coherent long-term approach in a spirit of solidarity and cooperation, as well as a stable regulatory framework for…",substantive,"The vote is on a European strategy for energy system integration, which is a real policy decision citizens would care about."
131711,"The European Parliament adopted by 411 votes to 135, with 149 abstentions, a resolution on a European strategy for hydrogen.
Hydrogen can be used as a raw material or energy source in industrial and chemical processes, in air, sea and road transport by heavy goods vehicles and in heating applications, as well as for energy storage.
However, hydrogen makes up about 2% of the EU's energy mix and 95% of it is produced from fossil fuels. Studies show that renewables could account for up to 100% of the EU's energy mix in 2050, that hydrogen could account for up to 20% in total, between 20% and 50% of energy used for transport and between 5% and 20% of energy used in industry…",substantive,"The vote is on a European strategy for hydrogen, which is a real policy decision related to energy production and emissions reduction."
131712,"Commission should sign readmission agreements with third countries, replacing informal agreements
Overview of EU funds used to finance migration cooperation needed
Call for an independent and accessible complaints mechanism",substantive,"It concerns EU funds and migration cooperation, which are substantive policy matters"
131713,"Backsliding on the rule of law and fundamental rights
Turkey pursues confrontational and hostile foreign policy
MEPs encourage Turkey to recognise the Armenian Genocide",substantive,This vote concerns a significant policy issue related to human rights and foreign relations.
131714,"The European Parliament adopted by 595 votes to 66, with 34 abstentions, a resolution on the 2019-2020 Commission reports on Montenegro.
Parliament welcomed Montenegro's continued commitment to the EU integration process and the overall progress. It proposed the swift implementation of the revised enlargement methodology to speed up the overall negotiation process and provide clear and tangible incentives of interest to the citizens of Montenegro.
Members welcomed the fact that the elections of 30 August 2020 resulted in the first transition of power since the introduction of multiparty politics, in full compliance with democratic standards and the Constitution of Montenegro. They welcomed recent opinion polls showing that more and more…",substantive,The vote concerns a policy decision related to Montenegro's EU integration process
131715,"The European Parliament adopted by 518 votes to 97, with 77 abstentions, a resolution on the effects of climate change on human rights and the role of environmental defenders on this matter.
As stated in UN Human Rights Council resolution 41/21, the impacts of climate change are already having a negative impact on the effective enjoyment of human rights. Restrictions and containment measures related to COVID-19 have reduced transparency and monitoring of human rights abuses while limiting access to justice and the ability of environmental defenders to effectively participate in decision-making processes.
Parliament called on the EU and its Member States to strengthen the link between human rights and the environment through their external…",substantive,"The vote is on a resolution addressing the effects of climate change on human rights and the role of environmental defenders, which is a real policy decision citizens would care about."
131764,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131765,"The European Parliament adopted by 639 votes to 23, with 31 abstentions, a resolution on the situation in Haiti.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA, ECR and the Left groups.
Over recent years, Haiti has been plagued by several waves of large-scale mobilisations against high living costs, authoritarianism and corruption. The ongoing political crisis is linked to and commensurate with the deterioration of all social, economic, security and human rights indicators. In addition, between August 2020 and February 2021, around four million people in Haiti were facing acute food insecurity which was exacerbated by the COVID-pandemic.
The resolution stressed that a failure to hold elections in October 2020 also…",substantive,"The vote is on a resolution regarding the situation in Haiti, which concerns a real policy decision citizens might care about."
131766,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
131767,"The European Parliament adopted by 553 votes to 62, with 78 abstentions, amendments to the proposal for a regulation of the European Parliament and of the Council amending Regulation (EC) No 1367/2006 of the European Parliament and of the Council on the application of the provisions of the Aarhus Convention on Access to Information, Public Participation in Decision-making and Access to Justice in Environmental Matters to Community institutions and bodies.
The matter was referred back to the competent committee for inter-institutional negotiations.
The Commission's proposal to revise the Aarhus Regulation aims to improve the implementation of the Aarhus Convention. The EU and its 27 Member States are parties to the 1998 Aarhus Convention,…",substantive,"This vote concerns a regulation amendment related to the Aarhus Convention on environmental matters, which is a real policy decision citizens might care about."
131769,"MEPs condemn baseless and arbitrary sanctions imposed by Chinese authorities on European individuals and entities
European Parliament ratification talks for the EU-China Comprehensive Agreement on Investment (CAI) “justifiably frozen”
Members welcome listing of four Chinese individuals and one entity under EU Global Human Rights Sanctions Regime
MEPs say need to re-balance EU-China relations",substantive,This vote concerns a significant policy decision regarding EU-China relations and sanctions.
131770,"The European Parliament adopted by 541 votes to 1, with 151 abstentions, a resolution on the ruling of the CJEU of 16 July 2020 - Data Protection Commissioner v Facebook Ireland Limited and Maximillian Schrems (‘Schrems II’), Case C-311/18.
As a reminder, since 2016, the EU-U.S. Privacy Shield has facilitated EU-US data transfers by establishing data privacy safeguards and protections for EU data subjects.
The Court of Justice of the European Union (CJEU), in the Schrems II judgment of 16 July 2020, invalidated the EU-U.S. Privacy Shield , finding that U.S. surveillance laws do not afford EU data subjects adequate levels of protection under the European Union’s Charter of Fundamental Rights and General Data Protection Regulation (GDPR)…",substantive,This vote is on a substantive policy action related to data protection regulations and EU-US data transfers
131771,"Summary of reforms and investments from national plans needed
Assessing the effective and proper spending of the funds
Oversight would improve the Recovery and Resilience Dialogue",substantive,This vote concerns substantive policy actions related to the Recovery and Resilience Dialogue.
131772,"The European Parliament adopted by 529 votes to 145, with 17 abstentions, a resolution on the proposal for a Council regulation amending Regulation (EC) No 168/2007 establishing a European Union Agency for Fundamental Rights.
Parliament believes that the proposal for a Council regulation represents a step forward in making the work of the European Union Agency for Fundamental Rights more effective. The Agency makes an important contribution to the enforcement of fundamental rights and its role should be strengthened as a fully-fledged, independent Union agency and guardian of fundamental rights.
Reaffirming its determination to give the Agency the means to fully exercise its activities in all areas of Union competence, Parliament regretted…",substantive,This vote is on a substantive policy action related to the regulation of the European Union Agency for Fundamental Rights.
131773,"The European Parliament adopted by 536 votes to 121, with 36 abstentions, a resolution on the liability of companies for environmental damage.
Responsible business conduct implies that companies take due account of environmental concerns. Environmental damage, dangerous and harmful chemicals and climate change pose significant risks to human health through air, soil and water pollution.
Members welcomed the Commission’s efforts to assess and bridge gaps in the implementation of the Environmental Liability Directive (ELD) and the Environmental Crime Directive (ECD) across the Member States.
However, the resolution stressed that differences in the implementation and enforcement of EU rules on corporate liability for environmental damage…",substantive,"The vote is on a resolution regarding corporate liability for environmental damage, which is a real policy decision citizens would care about."
131774,"Legal migration channels would help reduce irregular flows and undermine smugglers and traffickers
Shortages in Europe’s labour market and its ageing population must be addressed
Set up an EU talent pool to match employers with prospective employees",substantive,"This vote concerns a substantive policy decision on setting up an EU talent pool to address labour market shortages and ageing population, which citizens would care about."
131775,"The European Parliament adopted by 571 votes to 17, with 105 abstentions, a resolution on shaping the digital future of Europe: removing barriers to the functioning of the digital single market and improving the use of AI for European consumers.
The use of artificial intelligence (AI) brings many benefits but also risks and raises concerns about the ethics, scope and transparency of the collection, use and dissemination of personal data. There is a need to strengthen public trust in AI by providing for respect of fundamental rights, consumer protection, data protection and data security as a default, as well as by encouraging innovation in Europe.
Members believe that the EU's digital policy should create the foundations for Europe's public…",substantive,This vote is on a substantive policy action related to shaping the digital future of Europe and improving AI usage for European consumers.
131782,"The European Parliament adopted by 344 votes to 311, with 28 abstentions, a resolution on the adequate protection of personal data by the United Kingdom.
The UK has always been an important trading partner for many EU Member States and a close security ally. Members believe that the EU and the UK should continue this close cooperation despite the UK's withdrawal from the EU.
An adequacy decision concerning the UK under the General Data Protection Regulation (GDPR) is therefore of the utmost importance. Failure to adopt a robust adequacy framework could lead to disruptions in cross-border trade transfers of personal data between the EU and the UK and high compliance costs…",substantive,This vote is on a substantive policy action related to the protection of personal data between EU and UK
132415,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
132417,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
132419,"The European Parliament adopted by 515 votes to 90, with 86 abstentions, a resolution on ‘The EU Biodiversity Strategy 2030: bringing nature back into our lives’.
With an estimated one million species threatened with extinction worldwide and only 23% of the species and 16% of the habitats covered by EU nature directives in a favourable conservation status, Parliament reiterated its position on the need for a binding post-2020 multilateral agreement , similar to the Paris Agreement, to halt or reverse biodiversity loss by 2030. Such an agreement should have specific, measurable, realistic and time-bound objectives and indicators, a strong implementation framework and a transparent, independent and science-based monitoring mechanism…",substantive,"The vote is on a substantive policy action related to the EU Biodiversity Strategy 2030, which has concrete policy measures for nature conservation."
133545,"The European Parliament adopted by 390 votes to 82, with 212 abstentions, a resolution on the gender dimension in cohesion policy.
Members considered that gender mainstreaming should be implemented as a horizontal principle in all EU programmes, activities, measures and actions, as well as in all EU-funded projects and policies, including cohesion policy.
Parliament stressed the importance of cohesion policy in promoting equality between people and between regions, including gender equality, and in implementing the European strategy for gender equality. It recommended that Member States take gender equality measures into account in the process of designing and validating programmes and identify, for each programming phase, priority areas…",substantive,The vote is on a resolution with concrete policy measures related to gender mainstreaming and cohesion policy.
133726,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
133727,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
133728,"The European Parliament adopted by 355 votes to 263, with 71 abstentions, a resolution on ‘Meeting the global COVID-19 challenge’.
The text adopted in plenary was tabled as a joint resolution by the EPP, S&D, Renew and Greens/EFA groups.
Members recalled that there have been approximately 172 000 000 cases of COVID-19, resulting in over 3.7 million deaths worldwide and that 11 billion doses are needed to vaccinate 70 % of the world’s population, although only a fraction of this amount has been produced.
Expressing its deep concern about the evolution of the pandemic, particularly in low- and middle-income countries, Parliament called for support for negotiations on the text of a temporary waiver of the World Trade Organisation (WTO) Agreement…",substantive,The vote is on a substantive policy action related to the global COVID-19 challenge
133729,"The European Parliament adopted by 441 votes to 232, with 18 abstentions, a resolution objecting to Commission Implementing Regulation (EU) 2021/621 of 15 April 2021 amending Regulation (EU) No 37/2010 to classify the substance imidacloprid as regards its maximum residue limit in foodstuffs of animal origin.
An application for the establishment of a maximum residue limit (MRL) for imidacloprid in Salmonidae was submitted to the European Medicines Agency. The Agency, based on the opinion of the Committee for Medicinal Products for Veterinary Use in September 2020, recommended setting the MRL for imidacloprid at 0.6mg/kg (600 µg/kg) in all finfish.
The opinion of the Committee for Medicinal Products for Veterinary Use underlying the Agency's…",substantive,"This vote concerns the regulation of a maximum residue limit for imidacloprid in foodstuffs, which is a real policy decision."
133730,"The European Parliament adopted by 434 votes to 230, with 27 abstentions, a resolution objecting to Commission Implementing Regulation (EU) 2021/745 of 6 May 2021 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances.
Flumioxazine was included in Annex I to Council Directive 91/414/EEC on 1 January 2003 by Commission Directive 2002/81/EC and was deemed to be approved by Regulation (EC) No 1107/2009.
A procedure to renew the approval of flumioxazine under Commission Implementing Regulation (EU) No 844/2012(8) has been ongoing since 2010.  The approval period for the active substance flumioxazine has already been extended by five years and subsequently by one year every year…",substantive,"This vote concerns the renewal of approval for an active substance in pesticides, a real policy decision that affects agriculture and environment."
133930,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
133931,"The European Parliament adopted by 628 votes to 15, with 40 abstentions, a resolution on the situation in Sri Lanka, in particular the arrests under the Prevention of Terrorism Act.
The text adopted in plenary was tabled as a joint report by the EPP, S&D, Renew, Greens/EFA, ECR and the Left groups.
The resolution stressed that the human rights situation in Sri Lanka has been steadily deteriorating, with the new government rapidly backtracking on the limited progress achieved under previous
Administrations. The controversial Prevention of Terrorism Act (PTA) has been in place in Sri Lanka since 1979 and grants the police broad powers to search, arrest and detain civilian suspects. The wide-ranging powers provided for in the PTA have led to…",substantive,The vote is on a substantive policy action related to human rights situation in Sri Lanka
133932,"The European Parliament adopted by 564 votes to 61, with 37 abstentions, a resolution on the listing of German NGOs as ‘undesirable organisations’ by Russia and the detention of Andrei Pivovarov.
The text adopted in plenary was tabled as a joint resolution by the EPP, S&D, Renew, Greens/EFA and ECR groups.
Members recalled that Russian federal law allows the activities of foreign and international non-governmental organisations (NGOs) to be considered undesirable on Russian territory. NGOs designated as undesirable by the Russian authorities are subject to restrictions on their freedom of association, including the prohibition of their activities and the introduction of criminal and administrative sanctions related to these activities…",substantive,The vote concerns a policy decision related to the listing of German NGOs as 'undesirable organizations' by Russia and the detention of Andrei Pivovarov.
133933,"The European Parliament adopted by 386 to 236, with 59 abstentions, a resolution on the human rights and political situation in Cuba.
The text adopted in plenary was tabled as a joint report by the EPP, Renew and ECR.
Since the entry into force of the Political Dialogue and Cooperation Agreement almost four years ago, there has been no concrete progress in Cuba vis-à-vis the general principles and objectives pursued by the agreement towards improving the situation of human rights, fundamental freedoms, and economic and social conditions for Cuban citizens. On the contrary, the Cuban regime has increased its repression and human rights violations and the situation has continued to deteriorate throughout Cuban society, producing new waves of…",substantive,The vote is on a substantive policy action related to human rights and political situation in Cuba
133934,"Parliament strongly condemns forced landing of flight in Minsk and detention of Belarusian journalist Raman Pratasevich and Sofia Sapega
‘Ryanair hijacking’ constituted an act of state terrorism, say MEPs
EU must sanction those involved
Suspend Belarus from international sport events like European and world championships and the Olympic Games in Tokyo",substantive,This vote concerns a concrete policy measure regarding the EU's response to the forced landing of flight in Minsk
133935,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
133936,"Alternatives to cage farming exist and should be encouraged
Ban to be based on impact assessment and species-by-species approach
Transition period and proper support for farmers and livestock breeders
Full compliance of imported animal products with EU rules on cage-free farming",substantive,This vote concerns a policy decision on cage-free farming regulations in the EU
133937,"The European Parliament adopted by 546 votes to 35, with 100 abstentions, a report on promoting gender equality in science, technology, engineering and mathematics (STEM) education and careers.
The EU faces a shortage of women in STEM careers and education . Only two out of five scientists and engineers are women, despite the fact that women make up 52% of the European population and 57.7% of higher education graduates in the EU. Women are particularly under-represented in the information and communication technology sector (18%) and among STEM graduates (36%), with three times as many men as women working in the digital sector.
Giving greater visibility to women in STEM and their professional contributions could lead to successful role…",substantive,"The vote promotes gender equality in STEM education and careers, a real policy decision citizens might care about."
133938,"The European Parliament adopted by 584 votes to 92, with 7 abstentions, a resolution on the future EU financing of the radio network Euranet Plus.
Euranet Plus, founded in 2007, is a unique network of radio channels in the EU that reports on events in Europe from a transnational perspective. Since the network's establishment, its operational activities have been mainly financed by EU funds. The current grant agreement with Euranet Plus, amounting to EUR 2.16 million per year, is due to expire on 31 December 2021.
The European Parliament was informed of the Commission's decision of 18 January 2021 on the future funding model for multimedia actions, according to which the grant agreement with Euranet Plus would not be renewed and would be…",substantive,"This vote concerns the future EU financing of a significant transnational radio network, Euranet Plus."
133940,"Hybrid threats and cyberattacks on infrastructure are increasing
Call for tighter standards amid boom in connected devices
COVID19 crisis has exposed the cyber vulnerabilities of critical sectors",substantive,This vote discusses a real policy decision related to cybersecurity and connected devices.
133941,"Growing risk of member states misusing EU funds
MEPs urge the Commission to act swiftly in the application of the conditionality regulation
Parliament shall immediately start the necessary preparations for potential court proceedings",substantive,This vote concerns a substantive policy action related to the misuse of EU funds and the application of conditionality regulation.
133942,"The European Parliament adopted by 514 votes to 163, with 9 abstentions, a resolution on the views of Parliament on the ongoing assessment by the Commission and the Council of the national recovery and resilience plans.
The text adopted in plenary was tabled as a joint resolution by the EPP, Greens/EFA, Renew and S&D groups.
Members called for Parliament's right to be informed about the ongoing assessment of national recovery and resilience plans to allow for Parliament's democratic scrutiny of the Commission's evaluation and implementation of the Recovery and Resilience Facility (RRF).
The Commission is invited to provide Parliament with all relevant information on the state of implementation of the RRF Regulation and to take into account…",substantive,This vote is on a substantive policy action related to the evaluation and implementation of the Recovery and Resilience Facility.
134041,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
134333,"The European Parliament adopted by 443 votes to 40, with 209 abstentions, a resolution on the role of the EU’s development cooperation and humanitarian assistance in addressing the consequences of the COVID-19 pandemic.
COVID-19 is a global pandemic affecting every country in the world but the economic and social impact of the pandemic has been felt most strongly in developing countries. The pandemic has greatly exacerbated the existing debt problems of developing countries, undermining their efforts to mobilise sufficient resources to achieve the Sustainable Development Goals (SDGs).
The economic consequences of the measures taken to tackle the COVID-19 pandemic in developing countries will exacerbate existing inequalities and…",substantive,"The vote is on a resolution addressing the consequences of the COVID-19 pandemic in developing countries, which is a real policy decision citizens might care about."
134346,"The European Parliament adopted by 687 votes to 2, with 2 abstentions, amendments to the proposal for a regulation of the European Parliament and of the Council amending Regulation (EU) 2017/625 as regards official controls on animals and products of animal origin exported from third countries to the Union to ensure compliance with the prohibition of certain uses of antimicrobials.
The matter has been referred back to the committee responsible for inter-institutional negotiations.
The proposal under discussion is to amend the Regulation on official controls to cover verification of compliance with the rules on the prudent use of antimicrobials, which is the only effective way of ensuring that imports of animals and animal products from third…",substantive,"This vote concerns a regulation on the use of antimicrobials in animal imports, which is a real policy decision citizens might care about."
134347,"Erosion of EU values jeopardises the European Union as a whole
Commission’s approach welcomed, but needs various improvements
Need for a comprehensive mechanism with specific recommendations for future annual reports",substantive,Discusses a policy issue and suggests improvements
