question_en,file_name,vote_id,summary,similarity_score,match_id
"QB8. In your opinion, which of the following objectives should be given top priority in the European Green Deal, the EU’s plan to protect the environment and fight climate change? (MAX. 4 ANSWERS)",,117284,"The European Parliament adopted by 593 votes to 80, with 13 abstentions, a resolution tabled by the Committee on the Environment, Public Health and Food Safety on the European Year of Greener Cities 2022.
Members pointed out that 72% of EU citizens now live in towns and cities or in the suburbs, and that the share of the urban population continues to grow and could reach 80% in 2020. These figures underline the important role that greener cities can play in achieving the objectives of the Paris agreement and in strengthening the EU's capacity to adapt to climate change.
The Commission is invited to establish a new European strategy for greener cities and to propose measures in the framework of the European green deal to address in particular…",0.6283836364746094,3eb70d8b9efa5a7a8ac828fe3ad9109a1827373cae45626334b11a3b5dcc0b1c
"Q2a_1 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The Covid-19 vaccine will help put an end to the pandemic | Base: If ""As soon as possible"", ""Some time in 2021"" or ""I have already been vaccinated"" in Q1",,117283,"Virus might stay active for several months, until an efficient and safe vaccine is supplied
Common definition needed for a positive COVID-19 case, for a death by COVID-19 and for recovery from infection
Influenza season likely to increase the number of people who should be tested",0.6274945735931396,895b25b893da8fc71f817daeb39dba3f353cc7656aa40b686d82f82ebbc0abd3
"Q13 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide a recovery plan of 650 billion euros supporting  all Member States, through grants and loans,  on conditions that they make green, digital and social investments and reforms? | Base: All",,115400,"COVID-19 has brought the EU’s institutional shortcomings to the surface
Council needs to adopt a sensible position in the immediate future and commit to Conference-driven reforms",0.6248329281806946,0c43502177b4a97bd6c7769aba65b03e12c0ee079802e49870077813a13851a1
"Q8_4 Do you think that the euro...? Has made it easier to compare prices and shop in different EU countries, including online | Base: All",,129471,"The European Parliament adopted by 494 votes to 94, with 100 abstentions, a resolution on strengthening the international role of the euro.
Despite the economic weight of the euro area and its influence in world trade, the use of the euro lags considerably behind that of the US dollar as a store of value and as an invoicing currency, but is close to that of the dollar in terms of the proportion of international payments. The euro remains the second most important currency in the international monetary system but its global potential has not yet been fully realised.
Despite the euro area’s economic size and influence in global trade, the euro lags behind the US dollar by a wide margin in terms of its use as an international reserve currency…",0.6211047768592834,d35bc78516d3a6033c340b7f196cdeb1b0dbbfe1a9e09417314f4451c3d12c87
"Q2a_6 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The Covid-19 vaccine will make it possible for me to meet family and friends | Base: If ""As soon as possible"", ""Some time in 2021"" or ""I have already been vaccinated"" in Q1",,117283,"Virus might stay active for several months, until an efficient and safe vaccine is supplied
Common definition needed for a positive COVID-19 case, for a death by COVID-19 and for recovery from infection
Influenza season likely to increase the number of people who should be tested",0.6207287907600403,895ea6268b70429591de31f503b7ad5c66d3f9c04624b18ec8f7eb90feec34a5
QA31 And what should the European Union now prioritise in its response to the Coronavirus pandemic? MAX. 3 ANSWERS,,130848,"The European Parliament adopted by 616 votes to 29, with 45 abstentions, a resolution on the accessibility and affordability of COVID testing.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA, ECR, The Left groups.
The resolution highlighted that effective testing is considered as a decisive tool to contain the spread of SARS-CoV-2 and its variants of concern, detect infections and limit isolation and quarantine measures, and will continue to play a key role in facilitating the free movement of people and to ensure cross-border transport and cross-border provision of services during the pandemic.
The accessibility and affordability of these tests differs greatly between the Member States, especially when it comes to…",0.6202622652053833,72aa845d36c76a4bc4c280f582eb0baa9c68b759314d5aaa931145de592c780c
QA31 And what should the European Union now prioritise in its response to the Coronavirus pandemic? MAX. 3 ANSWERS,,133728,"The European Parliament adopted by 355 votes to 263, with 71 abstentions, a resolution on ‘Meeting the global COVID-19 challenge’.
The text adopted in plenary was tabled as a joint resolution by the EPP, S&D, Renew and Greens/EFA groups.
Members recalled that there have been approximately 172 000 000 cases of COVID-19, resulting in over 3.7 million deaths worldwide and that 11 billion doses are needed to vaccinate 70 % of the world’s population, although only a fraction of this amount has been produced.
Expressing its deep concern about the evolution of the pandemic, particularly in low- and middle-income countries, Parliament called for support for negotiations on the text of a temporary waiver of the World Trade Organisation (WTO) Agreement…",0.6199135780334473,434e103f411986dbc208bf9ef83c1bfdec857390d54bf2316663daf4ef377b66
QA31 And what should the European Union now prioritise in its response to the Coronavirus pandemic? MAX. 3 ANSWERS,,115400,"COVID-19 has brought the EU’s institutional shortcomings to the surface
Council needs to adopt a sensible position in the immediate future and commit to Conference-driven reforms",0.619507372379303,447f27ef2cecd6a90591c248afab00e359a338a6236114d526b91fb10183b74f
"QB5. In your opinion, which of the following objectives should be given top priority in a European Green Deal, a set of measures to protect the environment and fight climate change? (MAX. 4 ANSWERS)",,126261,"The European Parliament adopted by 550 votes to 80, with 59 abstentions, a resolution on the EU strategy on adaptation to climate change.
According to estimates by the European Environment Agency (EEA), extreme weather and climate events accounted for EUR 426 billion in monetary terms in the EU-28 over the period 1980-2017. Damage costs from climate change are expected to be high, even if the Paris Agreement is implemented. Only an ambitious global mitigation policy can significantly reduce climate change and its consequences.
The resolution called for a improved focus and increased attention to adaptation in its new strategy. The strategy should be an integral part of the European Green Deal and an opportunity for the EU to take the global…",0.6194540858268738,bfc8d1d4545f90ebab44ba0e453857e9cfa7709d6252bb155ac941173499d244
"QC1.3. In general, how satisfied are you with the measures taken to fight the coronavirus pandemic by….? :-The European Union",,133728,"The European Parliament adopted by 355 votes to 263, with 71 abstentions, a resolution on ‘Meeting the global COVID-19 challenge’.
The text adopted in plenary was tabled as a joint resolution by the EPP, S&D, Renew and Greens/EFA groups.
Members recalled that there have been approximately 172 000 000 cases of COVID-19, resulting in over 3.7 million deaths worldwide and that 11 billion doses are needed to vaccinate 70 % of the world’s population, although only a fraction of this amount has been produced.
Expressing its deep concern about the evolution of the pandemic, particularly in low- and middle-income countries, Parliament called for support for negotiations on the text of a temporary waiver of the World Trade Organisation (WTO) Agreement…",0.6187055110931396,7d968d4af0d8faebf8dac9e5125f73557e3d199412e58906042549c0620ff873
"Q2a_2 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The Covid-19 vaccine will protect me from getting Covid-19 | Base: If ""As soon as possible"", ""Some time in 2021"" or ""I have already been vaccinated"" in Q1",,117283,"Virus might stay active for several months, until an efficient and safe vaccine is supplied
Common definition needed for a positive COVID-19 case, for a death by COVID-19 and for recovery from infection
Influenza season likely to increase the number of people who should be tested",0.6178390979766846,4c8fdd3bca70c4eec67ff301a545f3ae7c3305709a2122329db4b73325012045
