question_index,question_text,file_name,vote_id,vote_summary,similarity_score,question_id,match_id
Q5A,"Q5A European regional policy supports economic development projects in all regions. In your opinion, should the EU continue to invest in all regions or concentrate exclusively on the poorer ones? | Base: All",fl_497_volume_B.xlsx,162155,"The European Parliament adopted by 548 votes to 33, with 18 abstentions, a resolution on reshaping the future framework of EU structural funds to support regions particularly affected by challenges related to the automotive, green and digital transitions.
Parliament reaffirmed that cohesion policy should neither compensate for budgetary inflexibility nor suffer cuts due to crises, and that, as a long-term investment strategy, it should equip regions to address and co-create industrial, technological, ecological, energy, digital, social and demographic transitions.
Members acknowledged that the green and digital transitions present significant challenges to the objective of economic, social, and territorial cohesion and are aware of the risk…",0.5476319789886475,177c48c02445ebac0a3fc0bc822976d74c161c0802a30af630477171a4e3f545,177c48c02445ebac0a3fc0bc822976d74c161c0802a30af630477171a4e3f545_162155
T68,"QA20.2 Compared with ten years ago, do you think that the area covered by forests has increased, stayed the same or decreased... (ONE ANSWER ONLY):-Across the EU as a whole",ebs_504_volume_B.xlsx,147502,"An area larger than the EU was lost to deforestation from 1990 to 2020, with EU consumption representing around 10% of losses
Parliament also wants pigmeat, sheep and goats, poultry, maize, rubber, charcoal and printed paper products covered by the new rules
Human rights and the rights of indigenous people to be added as requirements",0.5476147532463074,cbacfc6aa14259cb92014edf1da68aae3762b6afacdb45f87b83847e4e20dde3,cbacfc6aa14259cb92014edf1da68aae3762b6afacdb45f87b83847e4e20dde3_147502
QD5,"QD5. When you are looking for information about the EU, its policies, its institutions, which of the following sources do you use? (MULTIPLE ANSWERS POSSIBLE) ",Lien_vers_eb_94_volume_B.xlsx,143308,"Call for broader scope and more in-depth, transparent assessment
Concrete, country-specific recommendations and targets needed
Findings should be linked to corrective measures at EU level
EU needs “rule of law” and “European civic space” indices",0.5475227236747742,692831b4444af5bfe4d89425338975186700e1f3a536fc88f6bfcd8c3bffeabe,692831b4444af5bfe4d89425338975186700e1f3a536fc88f6bfcd8c3bffeabe_143308
QD3_8,QD3.8. Please tell to what extent you agree or disagree with each of the following statements.:-The EU should reduce its dependency on Russian sources of energy as soon as possible,Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,151046,"Faster procedures to issue permits for renewable energy installations
A boost for the EU’s domestic production amid energy crisis
The scheme will reduce dependence on fossil fuels imported from Russia",0.5474386215209961,b816a1bc213e0b13dd1fe63feb1bce7340acae8ba1f4bfe71433db562c3e748d,b816a1bc213e0b13dd1fe63feb1bce7340acae8ba1f4bfe71433db562c3e748d_151046
T7,QA4.2 Please tell me to what extent you agree or disagree with each of the following statements.:-There is still work to be done to strengthen democracy in the EU (N),ebs_500_volume_B.xlsx,151796,"The European Parliament adopted by 438 votes to 75, with 121 abstentions, a resolution on human rights and democracy in the world and the European Union’s policy on the matter – annual report 2022.
Members express deep concerns at the grave threats to human rights and democracy worldwide, noting that the number of democracies has continued to decline, while the number of authoritarian regimes has grown and nearly 75 % of the world’s population have experienced a deterioration in the situation of human rights in their country in the past year.
Parliament insists that the protection of human rights, fundamental freedoms and the dignity of every human being must be the cornerstone of the Union’s external policy…",0.5474305748939514,15f92ab00e13a22151c2c5f438f42ee75891a5471a77f26fc04177668a5948ae,15f92ab00e13a22151c2c5f438f42ee75891a5471a77f26fc04177668a5948ae_151796
QA16,"QA16. Thinking about the restriction measures taken by the public authorities in (OUR COUNTRY) to fight the coronavirus and its effects, would you say that they were… ",Lien_vers_eb_94_volume_B.xlsx,130841,"The European Parliament adopted by 597 votes to 51, with 43 abstentions a resolution on the COVID-19 pandemic in Latin America.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA and ECR groups.
Latin America has been the one of the regions worst hit by COVID-19. It has accumulated at present more than a fifth of global deaths from coronavirus.
COVID-19 disproportionately affects low and middle-income and developing countries and groups in situations of vulnerability, including women and girls, the elderly, minorities and indigenous communities.
In some Latin American countries, as in many parts of the world, the pandemic has also been used as a pretext for repression, disproportionately restricted political opposition…",0.5473264455795288,c381a2755ab1dc2671b929f2af7f6d9d98792d702764504c0101607c63db50a3,c381a2755ab1dc2671b929f2af7f6d9d98792d702764504c0101607c63db50a3_130841
Q6,"Q6 Before the euro is introduced in [THIS COUNTRY] there would normally be an information campaign on the changeover. For each of the following institutions or groups, please tell me if you would trust information they provide on the changeover to the euro? | Base: All",Lien_vers_fl_508_volume_B.xlsx,129471,"The European Parliament adopted by 494 votes to 94, with 100 abstentions, a resolution on strengthening the international role of the euro.
Despite the economic weight of the euro area and its influence in world trade, the use of the euro lags considerably behind that of the US dollar as a store of value and as an invoicing currency, but is close to that of the dollar in terms of the proportion of international payments. The euro remains the second most important currency in the international monetary system but its global potential has not yet been fully realised.
Despite the euro area’s economic size and influence in global trade, the euro lags behind the US dollar by a wide margin in terms of its use as an international reserve currency…",0.5471617579460144,0f644b205e0efda65820ee4e4bdefebd876773395ea3cc8e2d4cdc8bb4525a4f,0f644b205e0efda65820ee4e4bdefebd876773395ea3cc8e2d4cdc8bb4525a4f_129471
SD18b,SD18b. And how about the way democracy works in the EU?,Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx,134945,"The European Parliament adopted by 537 votes to 125, with 33 abstentions, a resolution on citizens' dialogues and citizens' participation in EU decision-making.
The results of the 2019 European elections sent a positive signal that European citizens are increasingly interested in developments at EU level and that they see EU legislation as having an impact on their daily lives. The overall turnout in 2019 was 50.6%, the highest since the 1994 elections. According to the June 2020 Civic Engagement Eurobarometer, 55% of respondents consider voting in European elections to be the most effective way to ensure that voices are heard by decision-makers at EU level.
Parliament stressed the need to reflect on how to make the EU more effective in…",0.5471516847610474,f8ca0f382f94e63e89e8ec220a28d3baab267810c9f5f674ca44507bbd5620cd,f8ca0f382f94e63e89e8ec220a28d3baab267810c9f5f674ca44507bbd5620cd_134945
SD18b,SD18b. And how about the way democracy works in the EU?   ,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_B.xlsx",134945,"The European Parliament adopted by 537 votes to 125, with 33 abstentions, a resolution on citizens' dialogues and citizens' participation in EU decision-making.
The results of the 2019 European elections sent a positive signal that European citizens are increasingly interested in developments at EU level and that they see EU legislation as having an impact on their daily lives. The overall turnout in 2019 was 50.6%, the highest since the 1994 elections. According to the June 2020 Civic Engagement Eurobarometer, 55% of respondents consider voting in European elections to be the most effective way to ensure that voices are heard by decision-makers at EU level.
Parliament stressed the need to reflect on how to make the EU more effective in…",0.5471516847610474,ecc7518b906b2cfb216840fb4805a3fbb2615fb0e35d074676a6e68a24c69622,ecc7518b906b2cfb216840fb4805a3fbb2615fb0e35d074676a6e68a24c69622_134945
SD18b,SD18b. And how about the way democracy works in the EU?  ,Lien_vers_eb_94_volume_B.xlsx,134945,"The European Parliament adopted by 537 votes to 125, with 33 abstentions, a resolution on citizens' dialogues and citizens' participation in EU decision-making.
The results of the 2019 European elections sent a positive signal that European citizens are increasingly interested in developments at EU level and that they see EU legislation as having an impact on their daily lives. The overall turnout in 2019 was 50.6%, the highest since the 1994 elections. According to the June 2020 Civic Engagement Eurobarometer, 55% of respondents consider voting in European elections to be the most effective way to ensure that voices are heard by decision-makers at EU level.
Parliament stressed the need to reflect on how to make the EU more effective in…",0.5471516847610474,95bd3acacf013e5fbc904163e3a529cb57ac5b1fb97f0fde1a1a888f4d0c23f6,95bd3acacf013e5fbc904163e3a529cb57ac5b1fb97f0fde1a1a888f4d0c23f6_134945
