sheet_id,question_en,question_fr,file_name,survey_date
testic34,"Imagine large numbers of people limit energy use, how likely reduce climate change: ASK IF GROUP 1 AT C33 (IF C33 = 1) 
CARD 32Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS10e03_3,2020-06-01
testic35,"How likely, large numbers of people limit energy use: STILL CARD 32How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS10e03_3,2020-06-01
testic36,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 32And how likely do you think it is that governments  in enough countries will take action that reduces climate change?",,ESS10e03_3,2020-06-01
testic37,"Imagine large numbers of people limit energy use, how likely reduce climate change: ASK IF GROUP 2 AT C33 (IF C33 = 2)
CARD 33Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS10e03_3,2020-06-01
testic38,"How likely, large numbers of people limit energy use: STILL CARD 33How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS10e03_3,2020-06-01
testic39,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 33And how likely do you think it is that governments  in enough countries will take action that reduces climate change?",,ESS10e03_3,2020-06-01
testic40,"Imagine large numbers of people limit energy use, how likely reduce climate change: ASK IF GROUP 3 AT C33 (IF C33 = 3)
CARD 34Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS10e03_3,2020-06-01
testic41,"How likely, large numbers of people limit energy use: STILL CARD 34How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS10e03_3,2020-06-01
testic42,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 34And how likely do you think it is that governments in enough countries will take action that reduces climate change?",,ESS10e03_3,2020-06-01
testii1,"Imagine large numbers of people limit energy use, how likely reduce climate change: ASK IF GROUP 1 AT C33 (IF C33 = 1)
To help us improve our questions in the future, here are some questions which are similar to previous ones. Please don’t try to remember what you answered before but treat them as if they were completely new questions.
CARD 86Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS10e03_3,2020-06-01
testii2,"How likely, large numbers of people limit energy use: STILL CARD 86How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS10e03_3,2020-06-01
testii3,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 86And how likely do you think it is that governments  in enough countries will take action that reduces climate change?",,ESS10e03_3,2020-06-01
testii4,"Imagine large numbers of people limit energy use, how likely reduce climate change: ASK IF GROUP 2 AT C33 (IF C33 = 2)
To help us improve our questions in the future, here are some questions which are similar to previous ones. Please don’t try to remember what you answered before but treat them as if they  were completely new questions.
CARD 87Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS10e03_3,2020-06-01
testii5,"How likely, large numbers of people limit energy use: STILL CARD 87How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS10e03_3,2020-06-01
testii6,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 87And how likely do you think it is that governments in enough countries will take action that reduces climate change?",,ESS10e03_3,2020-06-01
testii7,"Imagine large numbers of people limit energy use, how likely reduce climate change: ASK IF GROUP 3 AT C33 (IF C33 = 3) 
To help us improve our questions in the future, here are some questions which are similar to previous ones. Please don’t try to remember what you answered before but treat them as if they were completely new questions.
CARD 88Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS10e03_3,2020-06-01
testii8,"How likely, large numbers of people limit energy use: STILL CARD 88How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS10e03_3,2020-06-01
testii9,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 88And how likely do you think it is that governments  in enough countries will take action that reduces climate change?",,ESS10e03_3,2020-06-01
testjc34,"Imagine large numbers of people limit energy use, how likely reduce climate change: CARD 30Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS11e04_1,2023-06-01
testjc35,"How likely, large numbers of people limit energy use: STILL CARD 30How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS11e04_1,2023-06-01
testjc36,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 30And how likely do you think it is that governments in enough countries40 will take action that reduces climate change?",,ESS11e04_1,2023-06-01
testjc37,"Imagine large numbers of people limit energy use, how likely reduce climate change: CARD 31Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS11e04_1,2023-06-01
testjc38,"How likely, large numbers of  people limit energy use: STILL CARD 31How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS11e04_1,2023-06-01
testjc39,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 31And how likely do you think it is that governments in enough countries will take action that reduces climate change?",,ESS11e04_1,2023-06-01
testjc40,"Imagine large numbers of people limit energy use, how likely reduce climate change: CARD 32Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS11e04_1,2023-06-01
testjc41,"How likely, large numbers of people limit energy use: STILL CARD 32How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS11e04_1,2023-06-01
testjc42,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 32And how likely do you think it is that governments in enough countries will take action that reduces climate change?",,ESS11e04_1,2023-06-01
testji1,"Imagine large numbers of people limit energy use, how likely reduce climate change: To help us improve our questions in the future, here are some questions which are similar to previous ones. Please don't try to remember what you answered before but treat them as if they were completely new questions.
CARD 90Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS11e04_1,2023-06-01
testji2,"How likely, large numbers of people limit energy use: STILL CARD 90How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS11e04_1,2023-06-01
testji3,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 90And how likely do you think it is that governments in enough countries will take action that reduces climate change?",,ESS11e04_1,2023-06-01
testji4,"Imagine large numbers of people limit energy use, how likely reduce climate change: To help us improve our questions in the future, here are some questions which are similar to previous ones. Please don't try to remember what you answered before but treat them as if they were completely new questions.
CARD 91Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS11e04_1,2023-06-01
testji5,"How likely, large numbers of people limit energy use: STILL CARD 91How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS11e04_1,2023-06-01
testji6,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 91And how likely do you think it is that governments in enough countries will take action that reduces climate change?",,ESS11e04_1,2023-06-01
testji7,"Imagine large numbers of people limit energy use, how likely reduce climate change: To help us improve our questions in the future, here are some questions which are similar to previous ones. Please don't try to remember what you answered before but treat them as if they were completely new questions.
CARD 92Now imagine that large numbers of people limited their energy use. How likely do you think it is that this would reduce climate change?",,ESS11e04_1,2023-06-01
testji8,"How likely, large numbers of  people limit energy use: STILL CARD 92How likely do you think it is that large numbers of people will actually limit their energy use to try to reduce climate change?",,ESS11e04_1,2023-06-01
testji9,"How likely, governments in enough countries take action to reduce climate change: STILL CARD 92And how likely do you think it is that governments in enough countries40 will take action that reduces climate change?",,ESS11e04_1,2023-06-01
tmabdng,"Absorbed in what you are doing, how much of the time: CARD 31How much of the time would you generally say you are... ...absorbed in what you are doing?READ OUT...",,ESS6e02_7,2012-06-01
tmcnsdc,"Consulted doctor/specialist/GP, how many times last 12 months: CARD 29Using this card, how many times in the past twelve months have you consulted a doctor for yourself? Please include contact with any doctors, including specialists and GPs.",,ESS2e03_6,2004-06-01
tmdotwa,Make time to do things you really want to do: CARD 29To what extent do you make time to do the things you really want to do? Please use this card where 0 is not at all and 10 is completely.,,ESS6e02_7,2012-06-01
tmendng,"Enthusiastic about what you are doing, how much of the time: CARD 31How much of the time would you generally say you are... ...enthusiastic about what you are doing?READ OUT...",,ESS6e02_7,2012-06-01
tmimdng,"Interested in what you are doing, how much of the time: CARD 31How much of the time would you generally say you are... ...interested in what you are doing?READ OUT...",,ESS6e02_7,2012-06-01
tmprs,How long should he spend in prison: ASK IF PRISON SENTENCE GIVEN (code 1 at D38) CARD 43And which one of the answers on this card comes closest to the length of time you think he should spend in prison?Please use this card.,,ESS5e03_6,2010-06-01
tmtowrk,"Time usually take to get to work, minutes on normal weekday: ASK IF MAIN ACTIVITY PAID WORK AT (code 1 at G59)How long does it usually take you to get to work on a normal workday? Count travel time and waiting time - but not time taken to shop or drop off/pick up children.WRITE IN NUMBER OF MINUTES OR CODE:",,ESS2e03_6,2004-06-01
tnapsur,"Take notice of and appreciate your surroundings: CARD 32On a typical day, how often do you take notice of and appreciate your surroundings?",,ESS6e02_7,2012-06-01
tngdohm,"Many things to do at home, often run out of time before I get all done: ASK IF RESPONDENT DOES HOUSEWORK CARD 6637. Thinking about the housework you usually do, how much do you agree or disagree with each of the following statements? There are so many things to do at home, I often run out of time before I get them all done.",,ESS2e03_6,2004-06-01
tochld,"Consider having more children, age too old. SPLIT BALLOT: After what age would you say a woman/man is generally too old to consider having any more children?INTERVIEWER: If respondent states 'Never too old' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
tolvpnt,"Still be living with parents, age too old. SPLIT BALLOT: After what age would you say a woman/man is generally too old to still be living with her/his parents?INTERVIEWER: If respondent states 'Never too old' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
topinfr,"Top 10% full-time employees in country, earning more than [amount], how fair: ASK ALL Figures on incomes show that the top 10% of employees in [country] earn more than [amount per month or per year] and the bottom 10% of employees earn less than [amount per month or per year]. These figures are based on income before tax and compulsory deductions for full-time employees. I’m now going to ask you how fair incomes for each of these groups are. CARD 65Please think about the top 10% of employees working full-time in [country], earning more than [amount per month or per year]. In your opinion, are these incomes unfairly low, fair, or unfairly high? Please think generally about people earning this level of incomes.INTERVEIWER: If the respondent needs additional instructions on how to use the scale, please say: If you think these incomes are unfairly low, please choose a number from the left-hand side. If you think these incomes are fair, please choose 0. If you think these incomes are unfairly high, please choose a number from the right-hand side.",,ESS9e03_3,2018-06-01
towkht,"Be working 20 hours or more per week, age too old. SPLIT BALLOT: After what age would you say a woman/man is generally too old to be working 20 hours or more per week?INTERVIEWER: If respondent states 'Never too old' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
tporgwk,What type of organisation work/worked for: CARD 49Which of the types of organisation on this card {do/did} you work for?CODE ONE ANSWER ONLY,,ESS11e04_1,2023-06-01
trdawrk,"Too tired after work to enjoy things like doing at home, how often: CARD 69Using this card, how often do you... ...feel too tired after work to enjoy the things you would like to do at home?READ OUT...
INTERVIEWER: 'Partner' refers to partners of the same or opposite sex as the respondent (this applies to the following question too).",,ESS10e03_3,2020-06-01
trfoct,"How likely to be caught if committed traffic offence: CARD 26Now just suppose you were to do any of these things in [country]. Using this card, please tell me how likely it is that you would be caught and punished if you... ...committed a traffic offence like speeding or crossing a red light?READ OUT...",,ESS5e03_6,2010-06-01
trfowr,How wrong to commit traffic offence: CARD 25Using this card please tell me how wrong it is to... ...commit a traffic offence like speeding or crossing a red light?READ OUT...,,ESS5e03_6,2010-06-01
trhltacp,"Treatments used for own health, last 12 months: acupressure: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? AcupressureINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltacu,"Treatments used for own health, last 12 months: acupuncture: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? AcupunctureINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltch,"Treatments used for own health, last 12 months: chiropractics: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? ChiropracticsINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltcm,"Treatments used for own health, last 12 months: chinese medicine: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? Chinese medicineINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltdk,"Treatments used for own health, last 12 months: don't know: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? Don't knowINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltho,"Treatments used for own health, last 12 months: homeopathy: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? HomeopathyINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltht,"Treatments used for own health, last 12 months: herbal treatment: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? Herbal treatmentINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhlthy,"Treatments used for own health, last 12 months: hypnotherapy: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? HypnotherapyINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltmt,"Treatments used for own health, last 12 months: massage therapy: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? Massage therapyINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltna,"Treatments used for own health, last 12 months: no answer: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? No answerINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltnt,"Treatments used for own health, last 12 months: none of these: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? None of theseINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltos,"Treatments used for own health, last 12 months: osteopathy: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? OsteopathyINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltpt,"Treatments used for own health, last 12 months: physiotherapy: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? PhysiotherapyINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltre,"Treatments used for own health, last 12 months: reflexology: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? ReflexologyINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltref,"Treatments used for own health, last 12 months: refusal: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? RefusalINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trhltsh,"Treatments used for own health, last 12 months: spiritual healing: ASK ALL CARD 52In the last 12 months, that is since [MONTH, YEAR], which of the treatments on this card have you used for your own health? Spiritual HealingINTERVIEWER: Refer to the same month as the interview but of the previous year. For example, if the interview takes place in September 2014, use [September 2013]. PROBE: Which others? CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
trmdcnt,"Women/men: treated equally fairly when seeking medical treatment in [country]: CARD 58 
Now think generally about how things are currently in [country]. Based on your impression, for the next two situations, would you say that women and men are treated equally fairly or not? Take your answer from this card.First, when seeking medical treatment?",,ESS11e04_1,2023-06-01
trmedmw,"Unfairly treated when visiting a doctor or seeking medical treatment because being a man/woman: The next questions are about your personal experiences.
CARD 55Using this card, have you felt you have been unfairly treated86 when visiting a doctor or seeking medical treatment because you are a man/woman?",,ESS11e04_1,2023-06-01
trndnjb,"Would turn down job with higher pay to stay with organisation work for: CARD 7678. Thinking about the organisation you work for, how much do you agree or disagree with the following statements? I would turn down another job with higher pay in order to stay with this organisation.",,ESS2e03_6,2004-06-01
troff5y,How often committed a traffic offence last 5 years: CARD 44Using this card please tell me how often you have done each of these things in the last five years? How often have you... ...committed a traffic offence like speeding or crossing a red light?READ OUT...,,ESS5e03_6,2010-06-01
trplcmw,"Unfairly treated by the police because being a man/woman: CARD 57Using this card, have you felt you have been unfairly treated by the police because you are a man/woman?",,ESS11e04_1,2023-06-01
trplcnt,"How fair the police in [country] treat women/men: CARD 59Taking your answer from this card, generally speaking, would you say that the police in [country] treat women less fairly than men, treat men less fairly than women, or do they treat women and men equally fairly?",,ESS11e04_1,2023-06-01
trrcnyr,How likely terrorist attack in country during next twelve months: Do you think that a terrorist attack somewhere in [COUNTRY] during the next twelve months is?READ OUT...,,ESS4e04_6,2008-06-01
trrenyr,How likely terrorist attack in Europe during next twelve months: ASK ALLDo you think that a terrorist attack somewhere in Europe during the next twelve months is?READ OUT...,,ESS4e04_6,2008-06-01
trrprsn,"Terrorist suspect in prison until police satisfied: READ OUT EACH STATEMENT AND CODE IN GRIDUsing this card, please say how much you agree or disagree with each of these statements If a man is suspected of planning a terrorist attack in [COUNTRY], the police should have the power to keep him in prison until they are satisfied he was not involved.",,ESS4e04_6,2008-06-01
trrtort,"Torture in country never justified even to prevent terrorist attack: READ OUT EACH STATEMENT AND CODE IN GRIDUsing this card, please say how much you agree or disagree with each of these statements Torturing a prisoner in a [COUNTRY] prison is never justified, even if it might provide information that could prevent a terrorist attack.",,ESS4e04_6,2008-06-01
trstep,"Trust in the European Parliament: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ...the European Parliament?READ OUT...",,ESS11e04_1,2023-06-01
trstlgl,"Trust in the legal system: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ...the legal system?READ OUT...",,ESS11e04_1,2023-06-01
trstplc,"Trust in the police: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ...the police?READ OUT...",,ESS11e04_1,2023-06-01
trstplt,"Trust in politicians: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ...politicians?READ OUT...",,ESS11e04_1,2023-06-01
trstprl,"Trust in country's parliament: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ...[country]'s parliament?READ OUT...",,ESS11e04_1,2023-06-01
trstprt,"Trust in political parties: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ...political parties?READ OUT...",,ESS11e04_1,2023-06-01
trstsci,"Trust in scientists: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ..scientists?READ OUT...",,ESS10e03_3,2020-06-01
trstun,"Trust in the United Nations: CARD 9Using this card, please tell me on a score of 0-10 how much you personally trust each of the institutions I read out. 0 means you do not trust an institution at all, and 10 means you have complete trust. Firstly... ...the United Nations?READ OUT...",,ESS11e04_1,2023-06-01
trtbdag,"How often past year treated badly because of age: STILL CARD 56In particular, how often in the past year has someone treated you badly because of your age, for example by insulting you, abusing you or refusing you services?Use the same card.",,ESS4e04_6,2008-06-01
trtrsp,"Feel people treat you with respect: CARD 27Using this card, please tell me to what extent... ...you feel that people treat you with respect?READ OUT...",,ESS6e02_7,2012-06-01
trtunf,"Feel people treat you unfairly: CARD 38Using this card, please tell me to what extent... ...you feel that people treat you unfairly?READ OUT",,ESS3e03_7,2006-06-01
trudm,"Trade union, last 12 months: donated money: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...a trade union? Donated moneyREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
trufrd,"Personal friends in trade union: ASK b)FOR EACH ORGANISATION CODED 1 TO 4 AT a). IF ALL CODED '0', GO TO E13Do you have personal friends within this organisation? ...a trade union?",,ESS1e06_7,2002-06-01
truinwk,How much influence trade unions have over decisions that affect working conditions/practices: ASK IF MAIN ACTIVITY PAID WORK AND EMPLOYEE (code 1 at G18) STILL CARD 83How much influence would you say that trade unions at your workplace generally have over decisions that affect your working conditions and practices?Please use this card.,,ESS5e03_6,2010-06-01
truiwkp,Difficult or easy for trade union influence conditions at workplace: STILL CARD 48How difficult or easy is it... ...for the trade union to influence conditions at your place of work?READ OUT,,ESS1e06_7,2002-06-01
trummb,"Trade union, last 12 months: member: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...a trade union? MemberREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
truna,"Trade union, last 12 months: no answer: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...a trade union? No answerREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
trunn,"Trade union, last 12 months: none apply: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...a trade union? NoneREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
truptp,"Trade union, last 12 months: participated: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...a trade union? ParticipatedREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
truref,"Trade union, last 12 months: refusal: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...a trade union? RefusalREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
trusay,Difficult or easy to have a say in actions taken by trade union: STILL CARD 48How difficult or easy is it... ...to have a say in the actions taken by the trade union?READ OUT,,ESS1e06_7,2002-06-01
truvw,"Trade union, last 12 months: voluntary work: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...a trade union? Voluntary workREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
truwrkp,"Trade union at workplace: Can I just check, is there a trade union or similar organisation at your work place?",,ESS1e06_7,2002-06-01
trwkcnt,"Women/men: treated equally fairly in hiring, pay or promotions at work in [country]: STILL CARD 58And what about in hiring, pay or promotions at work?",,ESS11e04_1,2023-06-01
trwrkmw,"Unfairly treated in hiring pay or promotion at work because being a man/woman: CARD 56Using this card, have you felt you have been unfairly treated in hiring, pay or promotion at work because you are a man/woman?",,ESS11e04_1,2023-06-01
tstfnch,Trust financial companies/bank/insurers deal honestly with you: CARD 33How much would you trust the following groups to deal honestly with people like you? Financial companies such as banks or insurers.Please use this card. NOTE TO INTERVIEWER: code 'no experience' as 'don?t know'.,,ESS2e03_6,2004-06-01
tstpboh,Trust public officials deal honestly with you: CARD 33How much would you trust the following groups to deal honestly with people like you? Public officials .Please use this card. NOTE TO INTERVIEWER: code 'no experience' as 'don?t know'.,,ESS2e03_6,2004-06-01
tstrprh,"Trust plumber/builder/mechanic/other repairer deal honestly with you: CARD 33How much would you trust the following groups to deal honestly with people like you? Plumbers, builders , car mechanics and other repair-people.Please use this card. NOTE TO INTERVIEWER: code 'no experience' as 'don?t know'.",,ESS2e03_6,2004-06-01
ttmino12,"Travel time to child aged 12 or over, in minutes: ASK IF NO AT G13 (IF G13 = 2)About how long would it take you to get to where {he/she} lives, on average? Think of the way you would travel and of the time it would take door to door.Please give your answer in hours and minutes.
TYPE IN DURATION:",,ESS10e03_3,2020-06-01
ttminpnt,"Travel time to parent, in minutes: About how long would it take you to get to where {he/she} lives, on average? Think of the way you would travel and of the time it would take door to door.Please give your answer in hours and minutes.
TYPE IN DURATION:",,ESS10e03_3,2020-06-01
tvpol,"TV watching, news/politics/current affairs on average weekday: ASK IF CODES 01-07 OR 88 AT A1 STILL CARD 1And again on an average weekday, how much of your time watching television is spent watching news or programmes about politics and current affairs?Still use this card.",,ESS7e02_3,2014-06-01
tvtot,"TV watching, total time on average weekday: CARD 1On an average weekday, how much time, in total, do you spend watching television?Please use this card to answer.",,ESS7e02_3,2014-06-01
twcol20,Time spent working with colleagues in their 20s last month: CARD 61How much of this time was spent working with colleagues or volunteers in their 20s?Choose your answer from this card.,,ESS4e04_6,2008-06-01
twcol70,Time spent working with colleagues aged over 70 last month: STILL CARD 61And how much of this time was spent working with colleagues or volunteers aged over 70?Use the same card.,,ESS4e04_6,2008-06-01
txadleq,"Tax authorities give special advantages or deal with everyone equally: STILL CARD 32And using the same card, please tell me whether you think the tax authorities in [country] give special advantages to certain people or deal with everyone equally?",,ESS4e04_6,2008-06-01
txautef,"Tax authorities, how efficient in doing their job: STILL CARD 31And how efficient do you think the tax authorities are at things like handling queries on time, avoiding mistakes and preventing fraud? Please use this card where 0 means they are extremely inefficient in doing their job and 10 means they are extremely efficient.",,ESS4e04_6,2008-06-01
txearn,"Taxation for higher versus lower earners: CARD 34Think of two people, one earning twice as much as the other. Which of the three statements on this card comes closest to how you think they should be taxed?CODE ONE ANSWER ONLY",,ESS4e04_6,2008-06-01
